subject	subject_label	object	object_label	ordo_id	ordo_id_label	preferred_object	preferred_object_label	preferred_edge_source	preferred_edge_source_label
MONDO:0012516	mandibulofacial dysostosis-microcephaly syndrome	MONDO:0018237	acrofacial dysostosis	Orphanet:79113	None	MONDO:0800085	dysostosis with predominant craniofacial involvement	PMID:31633310	None
MONDO:0012531	xeroderma pigmentosum group B	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0019600	xeroderma pigmentosum	DC-OMIM:610651	None
MONDO:0012531	xeroderma pigmentosum group B	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0019600	xeroderma pigmentosum	DOID:0110850	None
MONDO:0012531	xeroderma pigmentosum group B	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0019600	xeroderma pigmentosum	MESH:C562590	None
MONDO:0012531	xeroderma pigmentosum group B	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0019600	xeroderma pigmentosum	MONDO:Redundant	None
MONDO:0012531	xeroderma pigmentosum group B	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0019600	xeroderma pigmentosum	NCIT:C3966	None
MONDO:0012551	alopecia areata 2	MONDO:0019080	alopecia totalis	Orphanet:700/btnt	None	MONDO:0000005	alopecia, isolated	MONDO:Redundant	None
MONDO:0012551	alopecia areata 2	MONDO:0019080	alopecia totalis	Orphanet:700/btnt	None	MONDO:0000005	alopecia, isolated	OMIM:610753	None
MONDO:0012588	neuronal ceroid lipofuscinosis 7	MONDO:0015674	late infantile neuronal ceroid lipofuscinosis	Orphanet:228366	None	MONDO:0016295	neuronal ceroid lipofuscinosis	DOID:0110722	None
MONDO:0012588	neuronal ceroid lipofuscinosis 7	MONDO:0015674	late infantile neuronal ceroid lipofuscinosis	Orphanet:228366	None	MONDO:0016295	neuronal ceroid lipofuscinosis	MONDO:Redundant	None
MONDO:0012588	neuronal ceroid lipofuscinosis 7	MONDO:0015674	late infantile neuronal ceroid lipofuscinosis	Orphanet:228366	None	MONDO:0016295	neuronal ceroid lipofuscinosis	OMIM:610951	None
MONDO:0012604	isolated microphthalmia 3	MONDO:0016764	isolated anophthalmia-microphthalmia syndrome	Orphanet:2542/btnt	None	MONDO:0000062	isolated microphthalmia	DC-OMIM:611038	None
MONDO:0012604	isolated microphthalmia 3	MONDO:0016764	isolated anophthalmia-microphthalmia syndrome	Orphanet:2542/btnt	None	MONDO:0000062	isolated microphthalmia	MONDO:Redundant	None
MONDO:0012604	isolated microphthalmia 3	MONDO:0016764	isolated anophthalmia-microphthalmia syndrome	Orphanet:2542/btnt	None	MONDO:0000062	isolated microphthalmia	OMIM:611038	None
MONDO:0012621	deafness-infertility syndrome	MONDO:0016913	partial deletion of the long arm of chromosome 15	Orphanet:94064	None	MONDO:0002254	syndromic disease	https://orcid.org/0000-0001-5208-3432	None
MONDO:0012669	Legius syndrome	MONDO:0019289	hyperpigmentation of the skin	Orphanet:137605	None	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	https://orcid.org/0000-0001-6671-2252	None
MONDO:0012669	Legius syndrome	MONDO:0019289	hyperpigmentation of the skin	Orphanet:137605	None	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	https://orcid.org/0000-0001-7736-9672	None
MONDO:0012669	Legius syndrome	MONDO:0019289	hyperpigmentation of the skin	Orphanet:137605	None	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	https://orcid.org/0000-0001-8200-1733	None
MONDO:0012669	Legius syndrome	MONDO:0019289	hyperpigmentation of the skin	Orphanet:137605	None	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	https://orcid.org/0000-0001-9069-3901	None
MONDO:0012669	Legius syndrome	MONDO:0019289	hyperpigmentation of the skin	Orphanet:137605	None	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	https://orcid.org/0000-0002-0146-4881	None
MONDO:0012669	Legius syndrome	MONDO:0019289	hyperpigmentation of the skin	Orphanet:137605	None	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	https://orcid.org/0000-0002-2635-9172	None
MONDO:0012669	Legius syndrome	MONDO:0019289	hyperpigmentation of the skin	Orphanet:137605	None	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	https://orcid.org/0000-0002-2827-6880	None
MONDO:0012669	Legius syndrome	MONDO:0019289	hyperpigmentation of the skin	Orphanet:137605	None	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	https://orcid.org/0000-0002-5791-6891	None
MONDO:0012669	Legius syndrome	MONDO:0019289	hyperpigmentation of the skin	Orphanet:137605	None	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	https://orcid.org/0000-0002-6559-2858	None
MONDO:0012669	Legius syndrome	MONDO:0019289	hyperpigmentation of the skin	Orphanet:137605	None	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	https://orcid.org/0000-0003-1348-7738	None
MONDO:0012669	Legius syndrome	MONDO:0019289	hyperpigmentation of the skin	Orphanet:137605	None	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	https://orcid.org/0000-0003-1618-9269	None
MONDO:0012669	Legius syndrome	MONDO:0019289	hyperpigmentation of the skin	Orphanet:137605	None	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	https://orcid.org/0000-0003-1719-7228	None
MONDO:0012669	Legius syndrome	MONDO:0019289	hyperpigmentation of the skin	Orphanet:137605	None	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	https://orcid.org/0000-0003-2840-1511	None
MONDO:0012669	Legius syndrome	MONDO:0019289	hyperpigmentation of the skin	Orphanet:137605	None	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	https://orcid.org/0000-0003-2890-7483	None
MONDO:0012721	progressive myoclonic epilepsy type 3	MONDO:0016295	neuronal ceroid lipofuscinosis	Orphanet:263516	None	MONDO:0020074	progressive myoclonus epilepsy	DC-OMIM:611726	None
MONDO:0012721	progressive myoclonic epilepsy type 3	MONDO:0016295	neuronal ceroid lipofuscinosis	Orphanet:263516	None	MONDO:0020074	progressive myoclonus epilepsy	MESH:C567095	None
MONDO:0012721	progressive myoclonic epilepsy type 3	MONDO:0016295	neuronal ceroid lipofuscinosis	Orphanet:263516	None	MONDO:0020074	progressive myoclonus epilepsy	MONDO:Redundant	None
MONDO:0012721	progressive myoclonic epilepsy type 3	MONDO:0016295	neuronal ceroid lipofuscinosis	Orphanet:263516	None	MONDO:0020074	progressive myoclonus epilepsy	OMIM:611726	None
MONDO:0012721	progressive myoclonic epilepsy type 3	MONDO:0016295	neuronal ceroid lipofuscinosis	Orphanet:263516/inferred	None	MONDO:0020074	progressive myoclonus epilepsy	DC-OMIM:611726	None
MONDO:0012721	progressive myoclonic epilepsy type 3	MONDO:0016295	neuronal ceroid lipofuscinosis	Orphanet:263516/inferred	None	MONDO:0020074	progressive myoclonus epilepsy	MESH:C567095	None
MONDO:0012721	progressive myoclonic epilepsy type 3	MONDO:0016295	neuronal ceroid lipofuscinosis	Orphanet:263516/inferred	None	MONDO:0020074	progressive myoclonus epilepsy	MONDO:Redundant	None
MONDO:0012721	progressive myoclonic epilepsy type 3	MONDO:0016295	neuronal ceroid lipofuscinosis	Orphanet:263516/inferred	None	MONDO:0020074	progressive myoclonus epilepsy	OMIM:611726	None
MONDO:0012733	autosomal recessive bestrophinopathy	MONDO:0019118	inherited retinal dystrophy	Orphanet:139455	None	MONDO:0003004	macular degeneration	DOID:0050662	None
MONDO:0012784	autosomal recessive ataxia due to ubiquinone deficiency	MONDO:0015244	autosomal recessive cerebellar ataxia	Orphanet:139485	None	MONDO:0018151	coenzyme Q10 deficiency	DC-OMIM:612016	None
MONDO:0012784	autosomal recessive ataxia due to ubiquinone deficiency	MONDO:0015244	autosomal recessive cerebellar ataxia	Orphanet:139485	None	MONDO:0018151	coenzyme Q10 deficiency	OMIM:612016	None
MONDO:0012790	amyotrophic lateral sclerosis type 10	MONDO:0017161	frontotemporal dementia with motor neuron disease	Orphanet:275872/btnt	None	MONDO:0005144	familial amyotrophic lateral sclerosis	OMIM:612069	None
MONDO:0012805	childhood onset GLUT1 deficiency syndrome 2	MONDO:0015427	paroxysmal dyskinesia	Orphanet:98811	None	MONDO:0000188	GLUT1 deficiency syndrome	DC-OMIM:612126	None
MONDO:0012805	childhood onset GLUT1 deficiency syndrome 2	MONDO:0015427	paroxysmal dyskinesia	Orphanet:98811	None	MONDO:0000188	GLUT1 deficiency syndrome	OMIM:612126	None
MONDO:0012815	Coats plus syndrome	MONDO:0020247	congenital vitreoretinal dysplasia	Orphanet:313838	None	MONDO:0100137	telomere syndrome	PMID:29804726	None
MONDO:0012849	Joubert syndrome 9	MONDO:0009480	Joubert syndrome with oculorenal defect	Orphanet:Inferred	None	MONDO:0018772	Joubert syndrome	DC-OMIM:612285	None
MONDO:0012849	Joubert syndrome 9	MONDO:0009480	Joubert syndrome with oculorenal defect	Orphanet:Inferred	None	MONDO:0018772	Joubert syndrome	DOID:0111004	None
MONDO:0012849	Joubert syndrome 9	MONDO:0009480	Joubert syndrome with oculorenal defect	Orphanet:Inferred	None	MONDO:0018772	Joubert syndrome	MONDO:Redundant	None
MONDO:0012849	Joubert syndrome 9	MONDO:0009480	Joubert syndrome with oculorenal defect	Orphanet:Inferred	None	MONDO:0018772	Joubert syndrome	OMIM:612285	None
MONDO:0012864	chromosome 2q32-q33 deletion syndrome	MONDO:0016901	partial deletion of the long arm of chromosome 2	Orphanet:251019	None	MONDO:0100147	SATB2 associated disorder	https://clinicalgenome.org/affiliation/40006/	None
MONDO:0012907	blindness - scoliosis - arachnodactyly syndrome	MONDO:0005328	eye disorder	Orphanet:171844	None	MONDO:0019755	developmental defect during embryogenesis	MONDO:0015332-obsoleted	None
MONDO:0012923	congenital generalized lipodystrophy type 3	MONDO:0018883	Berardinelli-Seip congenital lipodystrophy	Orphanet:528/btnt	None	MONDO:0006536	congenital generalized lipodystrophy	DC-OMIM:612526	None
MONDO:0012923	congenital generalized lipodystrophy type 3	MONDO:0018883	Berardinelli-Seip congenital lipodystrophy	Orphanet:528/btnt	None	MONDO:0006536	congenital generalized lipodystrophy	DOID:0111137	None
MONDO:0012923	congenital generalized lipodystrophy type 3	MONDO:0018883	Berardinelli-Seip congenital lipodystrophy	Orphanet:528/btnt	None	MONDO:0006536	congenital generalized lipodystrophy	MONDO:Redundant	None
MONDO:0012923	congenital generalized lipodystrophy type 3	MONDO:0018883	Berardinelli-Seip congenital lipodystrophy	Orphanet:528/btnt	None	MONDO:0006536	congenital generalized lipodystrophy	OMIM:612526	None
MONDO:0012927	chromosome 1q41-q42 deletion syndrome	MONDO:0022756	chromosome 1q deletion	Orphanet:250999	None	MONDO:0016296	holoprosencephaly	DC-OMIM:612530	None
MONDO:0012927	chromosome 1q41-q42 deletion syndrome	MONDO:0022756	chromosome 1q deletion	Orphanet:250999	None	MONDO:0016296	holoprosencephaly	OMIM:612530	None
MONDO:0012944	chromosome 17P13.3, telomeric, duplication syndrome	MONDO:0018050	tibial aplasia-ectrodactyly syndrome	Orphanet:3329/btnt	None	MONDO:0019713	non-syndromic limb reduction defect	PMID:31633310	None
MONDO:0013026	subepithelial mucinous corneal dystrophy	MONDO:0020212	superficial corneal dystrophy	Orphanet:98959	None	MONDO:0000763	epithelial and subepithelial corneal dystrophy	DOID:0060454	None
MONDO:0013038	CLOVES syndrome	MONDO:0005073	melanocytic nevus	Orphanet:140944	None	MONDO:0002254	syndromic disease	DOID:0080351	None
MONDO:0013038	CLOVES syndrome	MONDO:0005073	melanocytic nevus	Orphanet:140944	None	MONDO:0016229	hereditary vascular anomaly	MONDO:Entailed	None
MONDO:0013038	CLOVES syndrome	MONDO:0005073	melanocytic nevus	Orphanet:140944	None	MONDO:0035162	PIK3CA-related overgrowth syndrome	https://orcid.org/0000-0003-1493-865X	None
MONDO:0013038	CLOVES syndrome	MONDO:0005073	melanocytic nevus	Orphanet:140944	None	MONDO:0800091	overgrowth or tall stature syndrome with skeletal involvement	PMID:31633310	None
MONDO:0013049	DPM3-congenital disorder of glycosylation	MONDO:0018276	muscular dystrophy-dystroglycanopathy	Orphanet:263494	None	MONDO:0005500	congenital disorder of glycosylation type I	DC-OMIM:612937	None
MONDO:0013066	46,XY sex reversal 3	MONDO:0016674	46,XY partial gonadal dysgenesis	Orphanet:251510/btnt	None	MONDO:0010765	46,XY complete gonadal dysgenesis	OMIM:612965	None
MONDO:0013130	isolated microphthalmia 4	MONDO:0016764	isolated anophthalmia-microphthalmia syndrome	Orphanet:2542/btnt	None	MONDO:0000062	isolated microphthalmia	DC-OMIM:613094	None
MONDO:0013130	isolated microphthalmia 4	MONDO:0016764	isolated anophthalmia-microphthalmia syndrome	Orphanet:2542/btnt	None	MONDO:0000062	isolated microphthalmia	MONDO:Redundant	None
MONDO:0013130	isolated microphthalmia 4	MONDO:0016764	isolated anophthalmia-microphthalmia syndrome	Orphanet:2542/btnt	None	MONDO:0000062	isolated microphthalmia	OMIM:613094	None
MONDO:0013166	GABA aminotransaminase deficiency	MONDO:0017684	disorder of beta and omega amino acid metabolism	Orphanet:2066	None	MONDO:0000698	gamma-amino butyric acid metabolism disorder	DOID:0060174	None
MONDO:0013228	spondylo-megaepiphyseal-metaphyseal dysplasia	MONDO:0016761	spondyloepiphyseal dysplasia	Orphanet:228387	None	MONDO:0800075	dysostosis with predominant vertebral with and without costal involvement	PMID:31633310	None
MONDO:0013243	neuronopathy, distal hereditary motor, type 2C	MONDO:0015352	distal hereditary motor neuropathy type 2	Orphanet:139525/btnt	None	MONDO:0000075	neuronopathy, distal hereditary motor	DC-OMIM:613376	None
MONDO:0013243	neuronopathy, distal hereditary motor, type 2C	MONDO:0015352	distal hereditary motor neuropathy type 2	Orphanet:139525/btnt	None	MONDO:0000075	neuronopathy, distal hereditary motor	MONDO:Redundant	None
MONDO:0013293	isolated microphthalmia 6	MONDO:0016764	isolated anophthalmia-microphthalmia syndrome	Orphanet:2542/btnt	None	MONDO:0000062	isolated microphthalmia	DC-OMIM:613517	None
MONDO:0013293	isolated microphthalmia 6	MONDO:0016764	isolated anophthalmia-microphthalmia syndrome	Orphanet:2542/btnt	None	MONDO:0000062	isolated microphthalmia	MONDO:Redundant	None
MONDO:0013293	isolated microphthalmia 6	MONDO:0016764	isolated anophthalmia-microphthalmia syndrome	Orphanet:2542/btnt	None	MONDO:0000062	isolated microphthalmia	OMIM:613517	None
MONDO:0013301	aromatase deficiency	MONDO:0019852	inherited primary ovarian failure	Orphanet:91	None	MONDO:0005372	male infertility	MONDO:0018386-obsoleted	None
MONDO:0013301	aromatase deficiency	MONDO:0019852	inherited primary ovarian failure	Orphanet:91	None	MONDO:0005372	male infertility	MONDO:0018405-obsoleted	None
MONDO:0013301	aromatase deficiency	MONDO:0019852	inherited primary ovarian failure	Orphanet:91	None	MONDO:0021124	female infertility	MONDO:0018397-obsoleted	None
MONDO:0013301	aromatase deficiency	MONDO:0019852	inherited primary ovarian failure	Orphanet:91	None	MONDO:0021124	female infertility	MONDO:0018411-obsoleted	None
MONDO:0013301	aromatase deficiency	MONDO:0024575	pregnancy disorder	Orphanet:91	None	MONDO:0005372	male infertility	MONDO:0018386-obsoleted	None
MONDO:0013301	aromatase deficiency	MONDO:0024575	pregnancy disorder	Orphanet:91	None	MONDO:0005372	male infertility	MONDO:0018405-obsoleted	None
MONDO:0013301	aromatase deficiency	MONDO:0024575	pregnancy disorder	Orphanet:91	None	MONDO:0021124	female infertility	MONDO:0018397-obsoleted	None
MONDO:0013301	aromatase deficiency	MONDO:0024575	pregnancy disorder	Orphanet:91	None	MONDO:0021124	female infertility	MONDO:0018411-obsoleted	None
MONDO:0013316	occult macular dystrophy	MONDO:0020242	hereditary macular dystrophy	Orphanet:247834	None	MONDO:0003004	macular degeneration	DOID:0050578	None
MONDO:0013316	occult macular dystrophy	MONDO:0020242	hereditary macular dystrophy	Orphanet:247834	None	MONDO:0003004	macular degeneration	OMIM:613587	None
MONDO:0013324	lymphedema-posterior choanal atresia syndrome	MONDO:0002013	lymphangioma	Orphanet:99141	None	MONDO:0016229	hereditary vascular anomaly	MONDO:Redundant	None
MONDO:0013361	congenital prothrombin deficiency	MONDO:0015722	congenital vitamin K-dependent coagulation factors deficiency	Orphanet:325	None	MONDO:0006025	autosomal recessive disease	DOID:2235	None
MONDO:0013361	congenital prothrombin deficiency	MONDO:0015722	congenital vitamin K-dependent coagulation factors deficiency	Orphanet:325	None	MONDO:0006025	autosomal recessive disease	MONDO:Redundant	None
MONDO:0013377	isolated microphthalmia 7	MONDO:0016764	isolated anophthalmia-microphthalmia syndrome	Orphanet:2542/btnt	None	MONDO:0000062	isolated microphthalmia	DC-OMIM:613704	None
MONDO:0013377	isolated microphthalmia 7	MONDO:0016764	isolated anophthalmia-microphthalmia syndrome	Orphanet:2542/btnt	None	MONDO:0000062	isolated microphthalmia	MONDO:Redundant	None
MONDO:0013377	isolated microphthalmia 7	MONDO:0016764	isolated anophthalmia-microphthalmia syndrome	Orphanet:2542/btnt	None	MONDO:0000062	isolated microphthalmia	OMIM:613704	None
MONDO:0013378	orofacial cleft 10	MONDO:0016044	cleft lip/palate	Orphanet:199306/btnt	None	MONDO:0000358	orofacial cleft	MONDO:Redundant	None
MONDO:0013378	orofacial cleft 10	MONDO:0016044	cleft lip/palate	Orphanet:199306/btnt	None	MONDO:0000358	orofacial cleft	OMIM:613705	None
MONDO:0013389	developmental and epileptic encephalopathy, 12	MONDO:0017385	malignant migrating partial seizures of infancy	Orphanet:293181/btnt	None	MONDO:0018097	West syndrome	https://orcid.org/0000-0002-1780-5230	None
MONDO:0013391	sterol carrier protein 2 deficiency	MONDO:0019046	leukodystrophy	Orphanet:163684	None	MONDO:0019233	disorder of peroxisomal beta oxidation	https://www.clinicalgenome.org/affiliation/40049/	None
MONDO:0013410	46,XY sex reversal 6	MONDO:0016674	46,XY partial gonadal dysgenesis	Orphanet:251510/btnt	None	MONDO:0010765	46,XY complete gonadal dysgenesis	OMIM:613762	None
